Timestamp,Domain name queried,Resolution mode,DNS server IP contacted,Step of resolution,Response or referral received,Round-trip time to that server,Total time to resolution,Cache status
1761493471.067492,heygal.net,Iterative,198.41.0.4,Root,REFERRAL to 192.55.83.30,635.1983547210693,,MISS
1761493471.072938,androgyn.org,Iterative,198.41.0.4,Root,REFERRAL to 199.249.112.1,632.1430206298828,,MISS
1761493471.071025,tonaci.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,639.7557258605957,,MISS
1761493471.06238,lgmonitorreview.nl,Iterative,198.41.0.4,Root,REFERRAL to 194.0.25.24,648.5114097595215,,MISS
1761493471.0497074,aspiringwriter.ca,Iterative,198.41.0.4,Root,REFERRAL to 45.142.220.101,667.4740314483643,,MISS
1761493471.0700943,ambassadorsspfhf.org,Iterative,198.41.0.4,Root,REFERRAL to 199.249.112.1,650.0403881072998,,MISS
1761493471.0686913,asip.es,Iterative,198.41.0.4,Root,REFERRAL to 194.69.254.1,651.5021324157715,,MISS
1761493471.0449398,fanzi.pl,Iterative,198.41.0.4,Root,REFERRAL to 194.0.25.29,673.8617420196533,,MISS
1761493471.0671237,bigjournalism.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,655.400276184082,,MISS
1761493471.0678666,ljyelectronic.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,657.0792198181152,,MISS
1761493471.0557652,metabans.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,669.2309379577637,,MISS
1761493471.0689497,supreetsethi.net,Iterative,198.41.0.4,Root,REFERRAL to 192.55.83.30,656.1014652252197,,MISS
1761493471.0362096,congsoxanh.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,690.5927658081055,,MISS
1761493471.0555,motiie.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,672.4793910980225,,MISS
1761493471.069833,brown.edu,Iterative,198.41.0.4,Root,REFERRAL to 192.31.80.30,661.2298488616943,,MISS
1761493471.065374,thereeftank.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,671.574592590332,,MISS
1761493471.0547066,gba4iosapp.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,682.3225021362305,,MISS
1761493471.0634375,seedy.dk,Iterative,198.41.0.4,Root,REFERRAL to 193.163.102.222,673.6404895782471,,MISS
1761493471.058052,itattoos.org,Iterative,198.41.0.4,Root,REFERRAL to 199.249.112.1,680.0122261047363,,MISS
1761493471.066821,visualtap.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,671.3268756866455,,MISS
1761493471.7429788,androgyn.org,Iterative,199.249.112.1,TLD,REFERRAL to 217.160.83.118,103.44076156616211,,MISS
1761493471.7479577,fanzi.pl,Iterative,194.0.25.29,TLD,ERROR: All nameservers failed to answer the query a-dns.pl.\032dnsmaster.nask.pl.\0321761493204\032900\032300\0322592000\0323600. IN A: Server Do53:127.0.0.53@53 answered FORMERR,69.04411315917969,803.2691478729248,MISS
1761493471.7459862,lgmonitorreview.nl,Iterative,194.0.25.24,TLD,ERROR: All nameservers failed to answer the query ns1.dns.nl.\032dns.sidn.nl.\0322025102630\0323600\032600\0322419200\032600. IN A: Server Do53:127.0.0.53@53 answered FORMERR,69.34499740600586,786.1425876617432,MISS
1761493471.746376,ambassadorsspfhf.org,Iterative,199.249.112.1,TLD,ERROR: All nameservers failed to answer the query a0.org.afilias-nst.info.\032hostmaster.donuts.email.\0321761492904\0327200\032900\0321209600\0323600. IN A: Server Do53:127.0.0.53@53 answered FORMERR,99.12419319152832,794.9912548065186,MISS
1761493471.7391024,lacuentaperdida.org,Iterative,199.249.112.1,TLD,ERROR: All nameservers failed to answer the query a0.org.afilias-nst.info.\032hostmaster.donuts.email.\0321761492904\0327200\032900\0321209600\0323600. IN A: Server Do53:127.0.0.53@53 answered FORMERR,95.66259384155273,800.2996444702148,MISS
1761493471.7111995,gvowebcast.com,Iterative,192.41.162.30,TLD,REFERRAL to 108.162.192.85,161.77988052368164,,MISS
1761493471.7052498,hotel.ch,Iterative,130.59.31.43,TLD,REFERRAL to andy.ns.cloudflare.com. (needs glue lookup),158.36238861083984,,MISS
1761493471.7384138,cellularfactory.com,Iterative,192.41.162.30,TLD,REFERRAL to 162.159.26.132,158.04696083068848,,MISS
1761493471.7445824,tonaci.com,Iterative,192.41.162.30,TLD,REFERRAL to 2001:4860:4802:32::6a,161.06438636779785,,MISS
1761493471.7411957,webxtrap.com,Iterative,192.41.162.30,TLD,REFERRAL to 109.201.142.225,165.77959060668945,,MISS
1761493471.7400985,nucre.com,Iterative,192.41.162.30,TLD,ERROR: The DNS query name does not exist: ns1.parkingcrew.net.,155.0583839416504,869.3251609802246,MISS
1761493471.7394855,rousing.dk,Iterative,193.163.102.222,TLD,REFERRAL to 91.197.248.66,182.8927993774414,,MISS
1761493471.7499127,metabans.com,Iterative,192.41.162.30,TLD,REFERRAL to 108.162.193.146,176.09095573425293,,MISS
1761493471.740326,gamepsvita.com,Iterative,192.41.162.30,TLD,REFERRAL to 108.162.195.254,188.14921379089355,,MISS
1761493471.7490077,bigjournalism.com,Iterative,192.41.162.30,TLD,REFERRAL to 108.162.192.223,181.05792999267578,,MISS
1761493471.8731232,gvowebcast.com,Iterative,108.162.192.85,Authoritative,ANSWER: 172.67.176.152,58.99238586425781,879.9154758453369,MISS
1761493471.7505007,ljyelectronic.com,Iterative,192.41.162.30,TLD,REFERRAL to 8.217.248.85,183.20703506469727,,MISS
1761493471.753368,gba4iosapp.com,Iterative,192.41.162.30,TLD,REFERRAL to 2001:4860:4802:32::6b,200.41751861572266,,MISS
1761493471.7525635,thereeftank.com,Iterative,192.41.162.30,TLD,REFERRAL to 2001:4860:4802:32::6b,202.6963233947754,,MISS
1761493471.74082,likeminded.ca,Iterative,45.142.220.101,TLD,REFERRAL to 51.222.139.240,216.22776985168457,,MISS
1761493471.7511353,congsoxanh.com,Iterative,192.41.162.30,TLD,REFERRAL to 108.162.194.40,206.52484893798828,,MISS
1761493471.750312,supreetsethi.net,Iterative,192.55.83.30,TLD,ERROR: All nameservers failed to answer the query a.gtld-servers.net.\032nstld.verisign-grs.com.\0321761493419\0321800\032900\032604800\032900. IN A: Server Do53:127.0.0.53@53 answered FORMERR,185.9877109527588,892.1074867248535,MISS
1761493471.888268,hotel.ch,Iterative,173.245.59.101,Authoritative,ANSWER: 172.67.191.193,74.32699203491211,905.4715633392334,MISS
1761493471.7418149,heygal.net,Iterative,192.55.83.30,TLD,ERROR: All nameservers failed to answer the query a.gtld-servers.net.\032nstld.verisign-grs.com.\0321761493419\0321800\032900\032604800\032900. IN A: Server Do53:127.0.0.53@53 answered FORMERR,166.60594940185547,895.5013751983643,MISS
1761493471.7551022,visualtap.com,Iterative,192.41.162.30,TLD,REFERRAL to 52.201.79.206,226.89461708068848,,MISS
1761493471.926399,metabans.com,Iterative,108.162.193.146,Authoritative,ANSWER: 172.67.162.83,56.9460391998291,927.635908126831,MISS
1761493471.9302225,bigjournalism.com,Iterative,108.162.192.223,Authoritative,ANSWER: 104.21.75.65,55.084943771362305,918.2822704315186,MISS
1761493471.9287727,gamepsvita.com,Iterative,108.162.195.254,Authoritative,ANSWER: 104.21.73.148,58.135271072387695,926.6657829284668,MISS
1761493471.8489647,stopallthathating.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,153.1386375427246,,MISS
1761493471.7545288,itattoos.org,Iterative,199.249.112.1,TLD,ERROR: All nameservers failed to answer the query a0.org.afilias-nst.info.\032hostmaster.donuts.email.\0321761492904\0327200\032900\0321209600\0323600. IN A: Server Do53:127.0.0.53@53 answered FORMERR,162.98532485961914,945.3911781311035,MISS
1761493471.8499823,androgyn.org,Iterative,217.160.83.118,Authoritative,ANSWER: 217.160.0.127,155.38787841796875,932.5072765350342,MISS
1761493471.86529,ohdev.co.uk,Iterative,198.41.0.4,Root,REFERRAL to 213.248.216.1,151.442289352417,,MISS
1761493471.867259,volksschule-neufahrn.de,Iterative,198.41.0.4,Root,REFERRAL to 194.0.0.53,153.09977531433105,,MISS
