Timestamp,Domain name queried,Resolution mode,DNS server IP contacted,Step of resolution,Response or referral received,Round-trip time to that server,Total time to resolution,Cache status
1761493123.6928144,dmg-dental.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 49.13.234.53,77.58235931396484,78.14598083496094,N/A
1761493123.6976635,7apcrshrmanila.org,Recursive,,N/A (Recursive),ERROR: The DNS query name does not exist: 7apcrshrmanila.org.,,102.16522216796875,N/A
1761493123.6844795,contentremarketing.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 216.10.240.70,287.7633571624756,288.0373001098633,N/A
1761493123.7260327,hackthissite.org,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 137.74.187.100,532.721757888794,533.0829620361328,N/A
1761493123.7172842,rolflouisville.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 208.88.75.191,543.3814525604248,545.215368270874,N/A
1761493123.7766252,closerdiets.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 5.22.145.16,486.88316345214844,487.06507682800293,N/A
1761493123.7294538,saharaimport.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 176.9.116.24,537.4593734741211,537.933349609375,N/A
1761493123.716077,sweathelp.org,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 107.180.114.231,560.7686042785645,560.9400272369385,N/A
1761493123.7349427,gustissimo.it,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 178.255.74.135,543.3449745178223,543.5173511505127,N/A
1761493123.7228255,tripladoppia.com,Recursive,,N/A (Recursive),ERROR: The DNS query name does not exist: tripladoppia.com.,,558.5112571716309,N/A
1761493123.728492,viahttps.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 64.251.0.59,553.9934635162354,555.9415817260742,N/A
1761493123.7356858,rubenquinones.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 15.197.225.128,544.7266101837158,549.8478412628174,N/A
1761493123.8000996,irflashgame.com,Recursive,,N/A (Recursive),ERROR: The DNS query name does not exist: irflashgame.com.,,486.81116104125977,N/A
1761493123.9728935,frasesdemotivacao.net,Recursive,,N/A (Recursive),ERROR: The DNS query name does not exist: frasesdemotivacao.net.,,314.27454948425293,N/A
1761493123.721346,c0.pl,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 95.211.144.68,559.4136714935303,566.0285949707031,N/A
1761493123.7824612,carolgraykennedy.com,Recursive,,N/A (Recursive),ERROR: The DNS query name does not exist: carolgraykennedy.com.,,505.2917003631592,N/A
1761493123.7372835,capequilog.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 208.94.116.26,550.5223274230957,550.6880283355713,N/A
1761493123.743037,miscellaneousheathen.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 75.127.72.229,544.9371337890625,545.1421737670898,N/A
1761493123.7832434,livescan4all.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 149.20.203.54,505.58972358703613,506.0536861419678,N/A
1761493123.7467394,ilikecrochet.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 192.124.249.58,544.4850921630859,544.6460247039795,N/A
1761493123.778041,iointegrators.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 76.120.251.25,558.560848236084,558.7100982666016,N/A
1761493123.780067,djbarryblends.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 54.225.184.165,558.6416721343994,558.9606761932373,N/A
1761493123.7327762,videofun.me,Recursive,,N/A (Recursive),ERROR: The DNS response does not contain an answer to the question: videofun.me. IN A,,622.1771240234375,N/A
1761493123.7402015,b2b2c.ca,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 13.107.246.36,809.3042373657227,814.5601749420166,N/A
1761493123.720439,overseasmedical.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 213.123.239.55,884.7463130950928,885.1292133331299,N/A
1761493124.5552769,breezelaw.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 76.223.54.146,315.9191608428955,316.16902351379395,N/A
1761493124.356101,adverman.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 77.87.198.232,515.1646137237549,516.6220664978027,N/A
1761493124.8734615,muhammedmusa.com,Recursive,,N/A (Recursive),ERROR: The DNS query name does not exist: muhammedmusa.com.,,29.174327850341797,N/A
1761493124.903111,divefishhouse.com,Recursive,,N/A (Recursive),ERROR: The DNS query name does not exist: divefishhouse.com.,,26.720523834228516,N/A
1761493124.6060174,millionfareast.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 72.167.243.77,327.96597480773926,328.1722068786621,N/A
1761493124.9301996,daytimeghosthunter.com,Recursive,,N/A (Recursive),ERROR: The DNS query name does not exist: daytimeghosthunter.com.,,30.94339370727539,N/A
1761493124.9627256,deine-bahn.de,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 92.204.239.74,35.39872169494629,35.8128547668457,N/A
1761493125.0013878,ngoanhien.com,Recursive,,N/A (Recursive),ERROR: The DNS query name does not exist: ngoanhien.com.,,29.0224552154541,N/A
1761493125.0309565,pces.in,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 195.35.44.242,32.16838836669922,32.48476982116699,N/A
1761493125.0644119,originalmagicart.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 15.197.225.128,22.598743438720703,22.89104461669922,N/A
1761493125.0877004,silkroadtours.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 23.236.62.147,83.57548713684082,83.76288414001465,N/A
1761493125.1720989,florenseusa.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 34.95.203.179,98.28877449035645,98.45566749572754,N/A
1761493124.8764732,ugotrelis.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 213.186.33.82,402.1139144897461,402.6472568511963,N/A
1761493125.2793648,rositehost.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 178.157.78.2,32.12881088256836,32.33790397644043,N/A
1761493124.934425,2xfzy.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 23.226.181.53,391.73197746276855,392.6570415496826,N/A
1761493125.3118756,majorleaguelacrosse.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 172.67.170.123,77.88825035095215,78.06563377380371,N/A
1761493125.3913279,kanoon-ansar.org,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 194.59.214.75,562.7672672271729,563.3177757263184,N/A
1761493125.9553618,myfantasticpark.es,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 89.31.143.90,23.836612701416016,24.389028549194336,N/A
1761493125.9814482,ana-sofia.pt,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 185.32.190.38,24.490833282470703,25.70056915283203,N/A
1761493126.0072958,bhhsneproperties.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 8.43.189.250,20.267009735107422,20.421981811523438,N/A
1761493125.270968,ok-magazine.ru,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 188.124.32.70,799.3528842926025,799.6177673339844,N/A
1761493126.027907,gardeninginflorida.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 13.248.213.45,111.85288429260254,112.09654808044434,N/A
1761493126.0710988,empclan.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 64.26.30.251,257.31396675109863,257.60793685913086,N/A
1761493126.329298,itgeorgia.co,Recursive,,N/A (Recursive),ERROR: All nameservers failed to answer the query itgeorgia.co. IN A: Server Do53:127.0.0.53@53 answered SERVFAIL,,2031.2278270721436,N/A
1761493123.7040174,skplus.kr,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.119 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5118.767976760864,N/A
1761493123.7015526,go2jump.com,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.116 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5121.4399337768555,N/A
1761493123.7048428,gaplex.biz,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.119 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5119.570255279541,N/A
1761493123.7023818,sipflash.com,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.125 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5125.342130661011,N/A
1761493128.82724,myface.com,Recursive,,N/A (Recursive),ERROR: The DNS response does not contain an answer to the question: myface.com. IN A,,24.935007095336914,N/A
1761493128.8311374,njafe.org,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 103.224.182.253,21.61717414855957,21.69489860534668,N/A
1761493128.8283587,alb-automobiles.com,Recursive,,N/A (Recursive),ERROR: The DNS query name does not exist: alb-automobiles.com.,,37.18423843383789,N/A
1761493128.830053,sapendolo.it,Recursive,,N/A (Recursive),ERROR: All nameservers failed to answer the query sapendolo.it. IN A: Server Do53:127.0.0.53@53 answered SERVFAIL,,65.66786766052246,N/A
1761493128.8529434,yunpda.com,Recursive,,N/A (Recursive),ERROR: The DNS query name does not exist: yunpda.com.,,44.91400718688965,N/A
1761493128.852464,medintime.ru,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 172.67.129.206,45.19486427307129,46.868085861206055,N/A
1761493123.700828,msf.be,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.411 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5412.270069122314,N/A
1761493123.7141306,celerity.com,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.413 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5413.585424423218,N/A
1761493123.7113853,supportpabiomass.org,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.520 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5520.397663116455,N/A
1761493128.896267,xxx-muschis.de,Recursive,,N/A (Recursive),ERROR: The DNS query name does not exist: xxx-muschis.de.,,466.4022922515869,N/A
1761493123.70935,thepropertyvault.co.uk,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.658 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5659.02853012085,N/A
1761493128.8994472,lespetiteschoses.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 23.227.38.65,542.5951480865479,543.3366298675537,N/A
1761493129.113339,22hotmail.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 20.231.239.246,330.33251762390137,330.4905891418457,N/A
1761493129.1279776,godo.co.kr,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 180.210.81.80,316.78032875061035,316.96605682373047,N/A
1761493128.8980196,solcredito.es,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 18.239.153.17,552.1893501281738,552.3290634155273,N/A
1761493124.2931025,abhair.com,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.403 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5403.422594070435,N/A
1761493124.2920694,freepornvideosx.com,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.404 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5404.632806777954,N/A
1761493124.2772968,oberandsons.com,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.407 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5419.923543930054,N/A
1761493124.2941382,120shenbing.com,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.403 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5403.759479522705,N/A
1761493124.2952669,kiyimuzik.com,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.403 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5402.736663818359,N/A
1761493124.2682636,jacquelinemertz.ch,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.432 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5436.186790466309,N/A
1761493124.270579,greens.my,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.434 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5434.282064437866,N/A
1761493124.2732997,cellslider.net,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.431 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5431.687116622925,N/A
1761493124.3021822,boh10suphanburi.com,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.403 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5403.698444366455,N/A
1761493124.2967362,auto-klad.ru,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.411 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5416.789531707764,N/A
1761493124.3374608,sitiweb.us,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.403 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5408.552646636963,N/A
1761493129.232934,meditekyazilim.net,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 185.95.3.218,514.1587257385254,514.7631168365479,N/A
1761493124.2958,gurukulonline.com,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.486 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5486.016035079956,N/A
1761493124.270449,koopsmodellbau.de,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.510 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5511.618137359619,N/A
1761493124.3013256,theexoticpersian.com,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.481 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5480.872631072998,N/A
1761493124.2927418,arrabonet.hu,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.485 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5489.563465118408,N/A
1761493124.2785916,grandcanyongrandhotel.com,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.497 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5503.7994384765625,N/A
1761493124.2962391,stark.dk,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.486 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5486.269950866699,N/A
1761493124.3029525,ereadz.com,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.480 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5479.655981063843,N/A
1761493124.3393586,oneworldinfo.com,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.442 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5443.371295928955,N/A
1761493128.3610394,magic-illusion.ru,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 172.67.132.25,1580.8722972869873,1581.099033355713,N/A
1761493129.445959,vinayaprabha.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 185.230.63.171,507.3244571685791,507.5526237487793,N/A
1761493129.3688123,boneshoppe.com,Recursive,,N/A (Recursive),ERROR: The DNS query name does not exist: boneshoppe.com.,,587.8036022186279,N/A
1761493129.4469104,pilsnerurquell.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 93.185.98.138,511.49559020996094,511.62075996398926,N/A
1761493129.3640652,ranocchi.it,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 52.18.99.110,860.4872226715088,860.7947826385498,N/A
1761493125.3275406,megi.cz,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.408 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5408.407211303711,N/A
1761493126.140243,valdo.com,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.408 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5408.037424087524,N/A
1761493128.8657258,sf-notifications.com,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 7.373 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,7372.852802276611,N/A
