Timestamp,Domain name queried,Resolution mode,DNS server IP contacted,Step of resolution,Response or referral received,Round-trip time to that server,Total time to resolution,Cache status
1761487372.4269342,tenant-internet.com,Iterative,192.41.162.30,TLD,ERROR: All nameservers failed to answer the query a.gtld-servers.net.\032nstld.verisign-grs.com.\0321761487334\0321800\032900\032604800\032900. IN A: Server Do53:127.0.0.53@53 answered FORMERR,138.45038414001465,317.5806999206543,N/A
1761487372.588693,gadanguides.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,157.0751667022705,,N/A
1761487372.746191,gadanguides.com,Iterative,192.41.162.30,TLD,REFERRAL to ns1.loopia.se. (needs glue lookup),155.15446662902832,,N/A
1761487373.3243973,gadanguides.com,Iterative,93.188.0.20,Authoritative,ANSWER: 93.188.2.51,154.71148490905762,890.4764652252197,N/A
1761487373.479491,charityjob.co.uk,Iterative,198.41.0.4,Root,REFERRAL to 213.248.216.1,140.62213897705078,,N/A
1761487373.6203701,charityjob.co.uk,Iterative,213.248.216.1,TLD,REFERRAL to noah.ns.cloudflare.com. (needs glue lookup),164.77251052856445,,N/A
1761487373.8092973,charityjob.co.uk,Iterative,172.64.33.133,Authoritative,ANSWER: 172.67.64.72,40.064334869384766,369.97008323669434,N/A
1761487373.8496814,sarahpartridge.net,Iterative,198.41.0.4,Root,REFERRAL to 192.55.83.30,151.77488327026367,,N/A
1761487374.0017037,sarahpartridge.net,Iterative,192.55.83.30,TLD,ERROR: All nameservers failed to answer the query a.gtld-servers.net.\032nstld.verisign-grs.com.\0321761487319\0321800\032900\032604800\032900. IN A: Server Do53:127.0.0.53@53 answered FORMERR,137.95089721679688,312.2849464416504,N/A
1761487374.1623344,metar.gr,Iterative,198.41.0.4,Root,REFERRAL to 194.0.4.10,139.892578125,,N/A
1761487374.3025134,metar.gr,Iterative,194.0.4.10,TLD,REFERRAL to ns1.no-ip.com. (needs glue lookup),180.37748336791992,,N/A
1761487374.5036206,metar.gr,Iterative,194.62.181.53,Authoritative,ANSWER: 75.119.133.58,136.53111457824707,477.9033660888672,N/A
1761487374.6404283,ciber.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,145.49517631530762,,N/A
1761487374.786665,ciber.com,Iterative,192.41.162.30,TLD,REFERRAL to 103.247.209.10,145.9951400756836,,N/A
1761487374.9328902,ciber.com,Iterative,103.247.209.10,Authoritative,ANSWER: 103.247.209.15,44.85893249511719,337.3892307281494,N/A
1761492440.4668643,bbqinjector.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,143.89657974243164,,N/A
1761492440.469473,tawali.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,149.7952938079834,,N/A
1761492440.47429,nasaspaceflight.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,152.6191234588623,,N/A
1761492440.469046,vlielandoutdoorcenter.nl,Iterative,198.41.0.4,Root,REFERRAL to 194.0.25.24,159.3644618988037,,N/A
1761492440.4719799,medipacademy.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,162.93668746948242,,N/A
1761492440.478043,sonoma-marinfair.org,Iterative,198.41.0.4,Root,REFERRAL to 199.249.112.1,158.5555076599121,,N/A
1761492440.4885542,hdcric.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,149.34468269348145,,N/A
1761492440.4904473,get-webby.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,175.25672912597656,,N/A
1761492440.523388,synchchaos.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,157.61399269104004,,N/A
1761492440.530434,monitis.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,154.98948097229004,,N/A
1761492440.5209277,cushinglawoffices.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,172.81103134155273,,N/A
1761492440.49123,charityjob.co.uk,Iterative,198.41.0.4,Root,REFERRAL to 213.248.216.1,203.0007839202881,,N/A
1761492440.5109775,fmnara.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,186.71178817749023,,N/A
1761492440.5216389,note-so-easy.co.za,Iterative,198.41.0.4,Root,REFERRAL to 196.4.160.27,177.71553993225098,,N/A
1761492440.512244,pahibu.net,Iterative,198.41.0.4,Root,REFERRAL to 192.55.83.30,190.08493423461914,,N/A
1761492440.5091786,cdmail.fr,Iterative,198.41.0.4,Root,REFERRAL to 194.146.106.46,193.31836700439453,,N/A
1761492440.5438783,ishidatic.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,162.43529319763184,,N/A
1761492440.5283012,callcomm.info,Iterative,198.41.0.4,Root,REFERRAL to 199.254.48.1,179.4438362121582,,N/A
1761492440.496788,polymth.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,218.08123588562012,,N/A
1761492440.5222652,gardenofwords.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,195.7225799560547,,N/A
1761492440.4923842,asseenontvlaunchpad.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,228.7616729736328,,N/A
1761492440.5292833,morban.co.uk,Iterative,198.41.0.4,Root,REFERRAL to 213.248.216.1,192.3832893371582,,N/A
1761492440.5560417,anvilnetworksolutions.net,Iterative,198.41.0.4,Root,REFERRAL to 192.55.83.30,170.49121856689453,,N/A
1761492440.544859,e-daily.gr,Iterative,198.41.0.4,Root,REFERRAL to 194.0.4.10,185.73355674743652,,N/A
1761492440.527027,sendrakhizonline.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,209.64908599853516,,N/A
1761492440.5454528,marilynlingerie.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,191.7264461517334,,N/A
1761492440.6407285,vlielandoutdoorcenter.nl,Iterative,194.0.25.24,TLD,REFERRAL to 185.232.249.41,97.7013111114502,,N/A
1761492440.556863,ximangquantrieu.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,181.64753913879395,,N/A
1761492440.5425177,synrc.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,202.54945755004883,,N/A
1761492440.4940486,tangkas888.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,256.84118270874023,,N/A
1761492440.531353,clickdownloadfiles.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,220.05772590637207,,N/A
1761492440.6411939,sonoma-marinfair.org,Iterative,199.249.112.1,TLD,REFERRAL to adrian.ns.cloudflare.com. (needs glue lookup),99.92861747741699,,N/A
1761492440.6391914,nasaspaceflight.com,Iterative,192.41.162.30,TLD,REFERRAL to 108.162.193.107,171.20051383972168,,N/A
1761492440.6410174,medipacademy.com,Iterative,192.41.162.30,TLD,REFERRAL to 108.162.193.118,175.39095878601074,,N/A
1761492440.638669,tawali.com,Iterative,192.41.162.30,TLD,REFERRAL to 2603:5:2184::2d,180.3276538848877,,N/A
1761492440.6418688,hdcric.com,Iterative,192.41.162.30,TLD,REFERRAL to 159.69.159.12,179.23331260681152,,N/A
1761492440.753871,callcomm.info,Iterative,199.254.48.1,TLD,ERROR: All nameservers failed to answer the query a0.info.afilias-nst.info.\032hostmaster.donuts.email.\0321761491571\0327200\032900\0321209600\0323600. IN A: Server Do53:127.0.0.53@53 answered FORMERR,39.07656669616699,297.1632480621338,N/A
1761492440.685884,monitis.com,Iterative,192.41.162.30,TLD,REFERRAL to 217.146.18.1,151.4585018157959,,N/A
1761492440.63506,bbqinjector.com,Iterative,192.41.162.30,TLD,ERROR: All nameservers failed to answer the query a.gtld-servers.net.\032nstld.verisign-grs.com.\0321761492389\0321800\032900\032604800\032900. IN A: Server Do53:127.0.0.53@53 answered FORMERR,160.3374481201172,373.6417293548584,N/A
1761492440.6662238,get-webby.com,Iterative,192.41.162.30,TLD,ERROR: All nameservers failed to answer the query a.gtld-servers.net.\032nstld.verisign-grs.com.\0321761492389\0321800\032900\032604800\032900. IN A: Server Do53:127.0.0.53@53 answered FORMERR,146.0127830505371,369.83609199523926,N/A
1761492440.817215,medipacademy.com,Iterative,108.162.193.118,Authoritative,ANSWER: 104.21.4.41,50.720930099487305,396.06642723083496,N/A
1761492440.7982342,sonoma-marinfair.org,Iterative,172.64.32.57,Authoritative,ANSWER: 104.21.34.187,70.8465576171875,391.15190505981445,N/A
1761492440.8109431,nasaspaceflight.com,Iterative,108.162.193.107,Authoritative,ANSWER: 172.66.43.73,60.02402305603027,396.8534469604492,N/A
1761492440.682018,synchchaos.com,Iterative,192.41.162.30,TLD,REFERRAL to 203.161.61.102,205.39188385009766,,N/A
1761492440.7523673,ishidatic.com,Iterative,192.41.162.30,TLD,REFERRAL to 2604:4000:2800:2000:64:98:148:137,136.42215728759766,,N/A
1761492440.7530906,polymth.com,Iterative,192.41.162.30,TLD,REFERRAL to 108.162.193.226,144.17266845703125,,N/A
1761492440.756286,gardenofwords.com,Iterative,192.41.162.30,TLD,REFERRAL to 198.181.116.9,152.12750434875488,,N/A
1761492440.757429,sendrakhizonline.com,Iterative,192.41.162.30,TLD,REFERRAL to 2603:5:2150::2,173.44069480895996,,N/A
1761492440.7599595,tangkas888.com,Iterative,192.41.162.30,TLD,REFERRAL to 108.162.192.77,171.2777614593506,,N/A
1761492440.7584205,vlielandoutdoorcenter.nl,Iterative,185.232.249.41,Authoritative,ANSWER: 185.232.249.41,186.59090995788574,476.17340087890625,N/A
1761492440.7589853,ximangquantrieu.com,Iterative,192.41.162.30,TLD,REFERRAL to 103.110.128.60,191.86067581176758,,N/A
1761492440.7593591,synrc.com,Iterative,192.41.162.30,TLD,REFERRAL to 108.162.192.66,196.58946990966797,,N/A
1761492440.738896,note-so-easy.co.za,Iterative,196.4.160.27,TLD,REFERRAL to 206.223.136.200,336.47871017456055,,N/A
1761492440.7565095,anvilnetworksolutions.net,Iterative,192.55.83.30,TLD,REFERRAL to ns1072.ui-dns.de. (needs glue lookup),156.89539909362793,,N/A
1761492440.7567694,e-daily.gr,Iterative,194.0.4.10,TLD,REFERRAL to isla.ns.cloudflare.com. (needs glue lookup),190.7205581665039,,N/A
1761492440.734198,charityjob.co.uk,Iterative,213.248.216.1,TLD,REFERRAL to noah.ns.cloudflare.com. (needs glue lookup),200.90174674987793,,N/A
1761492440.9090893,gardenofwords.com,Iterative,198.181.116.9,Authoritative,ANSWER: 192.0.78.24,435.1317882537842,822.0806121826172,N/A
1761492440.9585445,synrc.com,Iterative,108.162.192.66,Authoritative,ANSWER: 172.67.185.234,405.8189392089844,821.9714164733887,N/A
1761492440.693931,cushinglawoffices.com,Iterative,192.41.162.30,TLD,ERROR: All nameservers failed to answer the query a.gtld-servers.net.\032nstld.verisign-grs.com.\0321761492389\0321800\032900\032604800\032900. IN A: Server Do53:127.0.0.53@53 answered FORMERR,179.85200881958008,844.8450565338135,N/A
1761492440.8974516,polymth.com,Iterative,108.162.193.226,Authoritative,ANSWER: 172.67.147.218,468.353271484375,869.4496154785156,N/A
1761492440.931349,tangkas888.com,Iterative,108.162.192.77,Authoritative,ANSWER: 104.21.7.113,436.10119819641113,873.4865188598633,N/A
1761492440.751688,pahibu.net,Iterative,192.55.83.30,TLD,ERROR: All nameservers failed to answer the query a.gtld-servers.net.\032nstld.verisign-grs.com.\0321761492389\0321800\032900\032604800\032900. IN A: Server Do53:127.0.0.53@53 answered FORMERR,148.1633186340332,857.107400894165,N/A
1761492440.7552314,asseenontvlaunchpad.com,Iterative,192.41.162.30,TLD,ERROR: All nameservers failed to answer the query a.gtld-servers.net.\032nstld.verisign-grs.com.\0321761492389\0321800\032900\032604800\032900. IN A: Server Do53:127.0.0.53@53 answered FORMERR,182.40094184875488,877.8278827667236,N/A
1761492440.758052,marilynlingerie.com,Iterative,192.41.162.30,TLD,ERROR: All nameservers failed to answer the query a.gtld-servers.net.\032nstld.verisign-grs.com.\0321761492389\0321800\032900\032604800\032900. IN A: Server Do53:127.0.0.53@53 answered FORMERR,163.6061668395996,825.1283168792725,N/A
1761492440.7609406,clickdownloadfiles.com,Iterative,192.41.162.30,TLD,ERROR: All nameservers failed to answer the query a.gtld-servers.net.\032nstld.verisign-grs.com.\0321761492389\0321800\032900\032604800\032900. IN A: Server Do53:127.0.0.53@53 answered FORMERR,186.70010566711426,840.3913974761963,N/A
1761492441.3443956,e-daily.gr,Iterative,108.162.192.119,Authoritative,ANSWER: 104.26.13.52,62.105655670166016,861.7701530456543,N/A
1761492441.3449204,charityjob.co.uk,Iterative,172.64.33.133,Authoritative,ANSWER: 104.24.145.14,63.282012939453125,917.1323776245117,N/A
1761492440.8442547,minecraftserverdeals.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,618.7925338745117,,N/A
1761492440.8682983,laigang001.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,594.8903560638428,,N/A
1761492440.9567256,ximangquantrieu.com,Iterative,103.110.128.60,Authoritative,ANSWER: 123.31.17.119,507.6746940612793,907.6359272003174,N/A
1761492440.8692708,archiportale.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,599.5733737945557,,N/A
1761492440.9519212,texasbeyondhistory.net,Iterative,198.41.0.4,Root,REFERRAL to 192.55.83.30,520.5209255218506,,N/A
1761492440.8713999,metar.gr,Iterative,198.41.0.4,Root,REFERRAL to 194.0.4.10,602.5726795196533,,N/A
1761492441.3424056,anvilnetworksolutions.net,Iterative,217.160.80.72,Authoritative,ANSWER: 217.160.0.13,156.402587890625,952.3959159851074,N/A
1761492441.3453994,dock2office.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,161.96489334106445,,N/A
1761492441.3717935,stkpro.ru,Iterative,198.41.0.4,Root,REFERRAL to 193.232.128.6,155.55500984191895,,N/A
1761492441.3662274,drglendza.co.rs,Iterative,198.41.0.4,Root,REFERRAL to 204.61.216.32,166.98098182678223,,N/A
1761492441.3724298,ftf.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,160.95781326293945,,N/A
1761492441.3745017,eggcityradio.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,164.56151008605957,,N/A
1761492441.3761303,zpav.pl,Iterative,198.41.0.4,Root,REFERRAL to 194.0.25.29,167.65213012695312,,N/A
1761492441.3782299,egov.sy,Iterative,198.41.0.4,Root,REFERRAL to 193.0.9.113,171.23103141784668,,N/A
1761492441.40912,tenant-internet.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,158.1714153289795,,N/A
1761492441.3790734,gxjbsj.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,194.27180290222168,,N/A
1761492441.3771534,oaister.org,Iterative,198.41.0.4,Root,REFERRAL to 199.249.112.1,213.39941024780273,,N/A
1761492441.5401776,drglendza.co.rs,Iterative,204.61.216.32,TLD,REFERRAL to 194.146.106.114,52.87981033325195,,N/A
1761492441.4072297,teleskill.it,Iterative,198.41.0.4,Root,REFERRAL to 194.0.16.215,221.74525260925293,,N/A
1761492441.550184,egov.sy,Iterative,193.0.9.113,TLD,REFERRAL to 82.137.200.82,58.100223541259766,,N/A
1761492440.8891659,synchchaos.com,Iterative,203.161.61.102,Authoritative,ANSWER: 203.161.61.102,725.1307964324951,1091.1574363708496,N/A
1761492441.5455253,zpav.pl,Iterative,194.0.25.29,TLD,REFERRAL to 83.238.107.254,78.4914493560791,,N/A
1761492440.7557294,morban.co.uk,Iterative,213.248.216.1,TLD,REFERRAL to ns1040.ui-dns.biz. (needs glue lookup),170.9432601928711,,N/A
1761492441.4689546,minecraftserverdeals.com,Iterative,192.41.162.30,TLD,REFERRAL to 108.162.193.115,205.32798767089844,,N/A
1761492441.4741588,archiportale.com,Iterative,192.41.162.30,TLD,REFERRAL to 108.162.192.223,204.62512969970703,,N/A
1761492441.4991703,e-hps.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,186.62428855895996,,N/A
1761492441.4760363,sailor.pl,Iterative,198.41.0.4,Root,REFERRAL to 194.0.25.29,215.00492095947266,,N/A
1761492441.674934,minecraftserverdeals.com,Iterative,108.162.193.115,Authoritative,ANSWER: 172.67.129.48,47.966957092285156,878.8526058197021,N/A
1761492440.7521183,cdmail.fr,Iterative,194.146.106.46,TLD,REFERRAL to ns2.bdmi.net. (needs glue lookup),196.0310935974121,,N/A
1761492441.678969,archiportale.com,Iterative,108.162.192.223,Authoritative,ANSWER: 104.18.12.154,82.3831558227539,892.1496868133545,N/A
1761492441.5279408,stkpro.ru,Iterative,193.232.128.6,TLD,REFERRAL to 205.251.145.92,237.99896240234375,,N/A
1761492441.6912248,sailor.pl,Iterative,194.0.25.29,TLD,REFERRAL to 88.99.19.146,76.78508758544922,,N/A
1761492440.7374785,fmnara.com,Iterative,192.41.162.30,TLD,REFERRAL to ns11.nbx.co.kr. (needs glue lookup),161.20672225952148,,N/A
1761492441.6092818,gxjbsj.com,Iterative,192.41.162.30,TLD,REFERRAL to 154.23.191.200,181.82921409606934,,N/A
1761492441.6381578,pet-connect.ru,Iterative,198.41.0.4,Root,REFERRAL to 193.232.128.6,164.99948501586914,,N/A
1761492441.6446319,morban.co.uk,Iterative,217.160.81.40,Authoritative,ANSWER: 217.160.0.111,174.67761039733887,1290.1034355163574,N/A
1761492441.6425247,zpav.pl,Iterative,83.238.107.254,Authoritative,ANSWER: 83.238.107.112,183.93397331237793,450.90746879577637,N/A
1761492441.6860871,e-hps.com,Iterative,192.41.162.30,TLD,REFERRAL to 204.74.104.130,144.7439193725586,,N/A
1761492441.631243,egov.sy,Iterative,82.137.200.82,Authoritative,ANSWER: 185.216.134.58,207.0138454437256,460.3414535522461,N/A
1761492441.475111,texasbeyondhistory.net,Iterative,192.55.83.30,TLD,REFERRAL to chisos.ots.utexas.edu. (needs glue lookup),201.37357711791992,,N/A
1761492441.6294158,teleskill.it,Iterative,194.0.16.215,TLD,REFERRAL to ns-89.awsdns-11.com. (needs glue lookup),184.2350959777832,,N/A
1761492441.6267958,oaister.org,Iterative,199.249.112.1,TLD,REFERRAL to nico.ns.cloudflare.com. (needs glue lookup),142.78578758239746,,N/A
1761492441.6275377,drglendza.co.rs,Iterative,194.146.106.114,Authoritative,ERROR: All nameservers failed to answer the query a.nic.rs.\032hostmaster.nic.rs.\0322025102636\0321800\032900\0322419200\0323600. IN A: Server Do53:127.0.0.53@53 answered FORMERR,171.38099670410156,899.3065357208252,N/A
1761492441.831128,e-hps.com,Iterative,204.74.104.130,Authoritative,ANSWER: 208.44.185.221,440.9351348876953,772.9775905609131,N/A
1761492442.248255,teleskill.it,Iterative,205.251.192.89,Authoritative,ANSWER: 185.81.4.109,38.049936294555664,879.1599273681641,N/A
1761492441.8274155,chekiang.info,Iterative,198.41.0.4,Root,REFERRAL to 199.254.48.1,546.0107326507568,,N/A
1761492441.8195546,crsgfk.de,Iterative,198.41.0.4,Root,REFERRAL to 194.0.0.53,560.2707862854004,,N/A
1761492441.7620223,cosmeticaestheticsurgery.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,623.5156059265137,,N/A
1761492441.838877,trackcheatingspouse.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,554.5344352722168,,N/A
1761492441.7825215,fmnara.com,Iterative,49.247.211.146,Authoritative,ANSWER: 49.247.215.98,614.6526336669922,1886.805534362793,N/A
1761492441.7706666,sailor.pl,Iterative,88.99.19.146,Authoritative,ANSWER: 88.99.19.146,631.9103240966797,928.7168979644775,N/A
1761492442.266059,gadanguides.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,151.37672424316406,,N/A
1761492442.2723517,ciber.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,158.6754322052002,,N/A
1761492441.8033395,pet-connect.ru,Iterative,193.232.128.6,TLD,REFERRAL to 176.99.13.12,636.1343860626221,,N/A
1761492441.0759916,note-so-easy.co.za,Iterative,206.223.136.200,Authoritative,REFERRAL to ns3.theforce.co.za. (needs glue lookup),612.9734516143799,,N/A
1761492442.252361,oaister.org,Iterative,162.159.44.147,Authoritative,ANSWER: 132.174.1.212,193.64333152770996,1068.9315795898438,N/A
1761492442.2866347,abmcare.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,164.05844688415527,,N/A
1761492441.791249,gxjbsj.com,Iterative,154.23.191.200,Authoritative,ANSWER: 172.247.103.2,691.2012100219727,1103.5332679748535,N/A
1761492442.3737667,chekiang.info,Iterative,199.254.48.1,TLD,ERROR: All nameservers failed to answer the query a0.info.afilias-nst.info.\032hostmaster.donuts.email.\0321761491571\0327200\032900\0321209600\0323600. IN A: Server Do53:127.0.0.53@53 answered FORMERR,40.00544548034668,656.8164825439453,N/A
1761492441.977273,texasbeyondhistory.net,Iterative,128.83.185.39,Authoritative,ANSWER: 146.6.162.220,520.352840423584,1546.1320877075195,N/A
1761492441.7663217,stkpro.ru,Iterative,205.251.145.92,Authoritative,ANSWER: 205.251.138.125,746.3314533233643,1141.2229537963867,N/A
1761492442.3984025,hayalforum.net,Iterative,198.41.0.4,Root,REFERRAL to 192.55.83.30,150.24685859680176,,N/A
1761492442.3903942,cosmeticaestheticsurgery.com,Iterative,192.41.162.30,TLD,REFERRAL to 2603:5:2190::6,163.59639167785645,,N/A
1761492442.4046059,giuseppelivraghi.it,Iterative,198.41.0.4,Root,REFERRAL to 194.0.16.215,161.75150871276855,,N/A
1761492442.3801255,crsgfk.de,Iterative,194.0.0.53,TLD,ERROR: All nameservers failed to answer the query f.nic.de.\032dns-operations.denic.de.\0321761492317\0327200\0327200\0323600000\0327200. IN A: Server Do53:127.0.0.53@53 answered FORMERR,160.67862510681152,747.9166984558105,N/A
1761492442.4175844,gadanguides.com,Iterative,192.41.162.30,TLD,REFERRAL to ns1.loopia.se. (needs glue lookup),142.6541805267334,,N/A
