Timestamp,Domain name queried,Resolution mode,DNS server IP contacted,Step of resolution,Response or referral received,Round-trip time to that server,Total time to resolution,Cache status
1761487289.375286,datepanchang.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,142.44627952575684,,N/A
1761487289.5182202,datepanchang.com,Iterative,192.41.162.30,TLD,REFERRAL to 108.162.194.214,141.3414478302002,,N/A
1761487289.6598248,datepanchang.com,Iterative,108.162.194.214,Authoritative,ANSWER: 13.75.66.141,496.8838691711426,781.5074920654297,N/A
1761487290.156911,zzxu.cn,Iterative,198.41.0.4,Root,REFERRAL to 203.119.29.1,155.7941436767578,,N/A
1761487290.3132024,zzxu.cn,Iterative,203.119.29.1,TLD,REFERRAL to ns1.judns.com. (needs glue lookup),171.66399955749512,,N/A
1761487290.9073927,zzxu.cn,Iterative,47.97.51.45,Authoritative,ERROR: The DNS operation timed out.,,2755.8650970458984,N/A
1761487292.912969,daehepharma.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,152.42576599121094,,N/A
1761487293.0656416,daehepharma.com,Iterative,192.41.162.30,TLD,REFERRAL to 220.73.163.40,143.56756210327148,,N/A
1761487293.2094789,daehepharma.com,Iterative,220.73.163.40,Authoritative,ERROR: All nameservers failed to answer the query ns01.dhrcenter.com.\032root.ns01.dhrcenter.com.\0322019111809\03228800\0327200\032604800\032300. IN A: Server Do53:127.0.0.53@53 answered FORMERR,176.66029930114746,507.13062286376953,N/A
1761487293.4203138,localhost.re,Iterative,198.41.0.4,Root,REFERRAL to 194.0.9.1,142.65680313110352,,N/A
1761487293.5632067,localhost.re,Iterative,194.0.9.1,TLD,REFERRAL to hassan.ns.cloudflare.com. (needs glue lookup),168.83254051208496,,N/A
1761487293.77642,localhost.re,Iterative,108.162.195.149,Authoritative,ANSWER: 172.67.163.57,51.11289024353027,407.3004722595215,N/A
1761487293.8279915,rtsab.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,144.12903785705566,,N/A
1761487293.9723444,rtsab.com,Iterative,192.41.162.30,TLD,REFERRAL to 193.14.90.50,151.1402130126953,,N/A
1761487294.1236455,rtsab.com,Iterative,193.14.90.50,Authoritative,ERROR: All nameservers failed to answer the query dns01.dipcon.com.\032registry.ports.net.\0322025101000\03214400\0323600\0321814400\0323600. IN A: Server Do53:127.0.0.53@53 answered FORMERR,186.61189079284668,518.5544490814209,N/A
1761487294.346494,pbprofile.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,178.81250381469727,,N/A
1761487294.525725,pbprofile.com,Iterative,192.41.162.30,TLD,ERROR: All nameservers failed to answer the query a.gtld-servers.net.\032nstld.verisign-grs.com.\0321761487259\0321800\032900\032604800\032900. IN A: Server Do53:127.0.0.53@53 answered FORMERR,563.2457733154297,762.6616954803467,N/A
1761487295.1093612,informarexresistere.fr,Iterative,198.41.0.4,Root,REFERRAL to 194.146.106.46,173.07710647583008,,N/A
1761487295.2826173,informarexresistere.fr,Iterative,194.146.106.46,TLD,REFERRAL to ns100.ovh.net. (needs glue lookup),154.13451194763184,,N/A
1761487295.458149,informarexresistere.fr,Iterative,5.135.44.185,Authoritative,ANSWER: 178.32.143.165,171.8907356262207,520.7421779632568,N/A
1761487295.6302888,fini.net,Iterative,198.41.0.4,Root,REFERRAL to 192.55.83.30,171.6620922088623,,N/A
1761487295.802149,fini.net,Iterative,192.55.83.30,TLD,REFERRAL to 198.57.196.96,146.35252952575684,,N/A
1761487295.9487426,fini.net,Iterative,198.57.196.96,Authoritative,ANSWER: 198.57.192.137,289.4127368927002,607.9246997833252,N/A
1761487296.2390103,globalpoliticalspectrum.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,152.2994041442871,,N/A
1761487296.391711,globalpoliticalspectrum.com,Iterative,192.41.162.30,TLD,ERROR: All nameservers failed to answer the query a.gtld-servers.net.\032nstld.verisign-grs.com.\0321761487259\0321800\032900\032604800\032900. IN A: Server Do53:127.0.0.53@53 answered FORMERR,161.15736961364746,344.62571144104004,N/A
1761487296.5841122,lozo.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,154.91843223571777,,N/A
1761487296.7396357,lozo.com,Iterative,192.41.162.30,TLD,REFERRAL to 205.251.192.7,141.16263389587402,,N/A
1761487296.8811975,lozo.com,Iterative,205.251.192.7,Authoritative,ANSWER: 34.192.96.224,68.44091415405273,365.59414863586426,N/A
1761487296.9500148,buynowfromusa.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,158.07509422302246,,N/A
1761487297.108358,buynowfromusa.com,Iterative,192.41.162.30,TLD,REFERRAL to 2001:4860:4802:32::6c,151.50189399719238,,N/A
1761487297.2607238,buynowfromusa.com,Iterative,2001:4860:4802:32::6c,Authoritative,ERROR: The DNS operation timed out.,,3899.411678314209,N/A
1761492166.761697,running-sigi.de,Iterative,198.41.0.4,Root,REFERRAL to 194.0.0.53,187.34359741210938,,N/A
1761492166.7790174,progettogiovani.pd.it,Iterative,198.41.0.4,Root,REFERRAL to 194.0.16.215,174.2722988128662,,N/A
1761492166.760436,pictures-thailand.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,195.8768367767334,,N/A
1761492166.7683587,dj-producer-j-mbargo.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,217.32020378112793,,N/A
1761492166.7627118,sdccdonline.net,Iterative,198.41.0.4,Root,REFERRAL to 192.55.83.30,196.76709175109863,,N/A
1761492166.7772653,aqvr.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,185.90497970581055,,N/A
1761492166.7923968,b-matrix.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,175.83179473876953,,N/A
1761492166.791392,advertos.ru,Iterative,198.41.0.4,Root,REFERRAL to 193.232.128.6,176.92112922668457,,N/A
1761492166.7652829,niceinternetmoney.ru,Iterative,198.41.0.4,Root,REFERRAL to 193.232.128.6,224.4715690612793,,N/A
1761492166.787383,globalpoliticalspectrum.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,185.53709983825684,,N/A
1761492166.7935553,daehepharma.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,179.26788330078125,,N/A
1761492166.7891693,blueridgelife.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,202.6503086090088,,N/A
1761492166.7902954,house-sg.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,184.06176567077637,,N/A
1761492166.7826903,michiganbulb.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,195.68419456481934,,N/A
1761492166.77623,alenpuaca.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,204.11396026611328,,N/A
1761492166.7636456,caricsports.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,219.3610668182373,,N/A
1761492166.7662694,energybulbs.co.uk,Iterative,198.41.0.4,Root,REFERRAL to 213.248.216.1,216.6769504547119,,N/A
1761492166.7731872,asadventure.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,210.95943450927734,,N/A
1761492166.788393,newstetic.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,170.38607597351074,,N/A
1761492166.7857492,tottenhamhk.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,183.9151382446289,,N/A
1761492166.767387,gusbi.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,223.54459762573242,,N/A
1761492166.7721772,o-ov.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,207.99732208251953,,N/A
1761492166.7517974,eugenbotnar.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,242.51890182495117,,N/A
1761492166.779384,monsterhomesecuritystore.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,215.91544151306152,,N/A
1761492166.7742705,autofirenze.biz,Iterative,198.41.0.4,Root,REFERRAL to 156.154.125.65,221.84038162231445,,N/A
1761492166.775182,toaskfuture.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,221.92645072937012,,N/A
1761492166.780681,mysearch-online.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,218.5506820678711,,N/A
1761492166.7710757,tuhafhaberler.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,229.23731803894043,,N/A
1761492166.7843034,group14eng.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,217.19121932983398,,N/A
1761492166.7694612,healthnews4you.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,233.36482048034668,,N/A
1761492166.976417,running-sigi.de,Iterative,194.0.0.53,TLD,ERROR: All nameservers failed to answer the query f.nic.de.\032dns-operations.denic.de.\0321761492050\0327200\0327200\0323600000\0327200. IN A: Server Do53:127.0.0.53@53 answered FORMERR,162.4441146850586,767.0602798461914,N/A
1761492167.0105686,autofirenze.biz,Iterative,156.154.125.65,TLD,REFERRAL to dns3.arubadns.net. (needs glue lookup),543.1711673736572,,N/A
1761492167.0037632,alenpuaca.com,Iterative,192.41.162.30,TLD,REFERRAL to 162.159.26.14,647.7041244506836,,N/A
1761492167.0032473,michiganbulb.com,Iterative,192.41.162.30,TLD,REFERRAL to 162.159.26.131,652.8542041778564,,N/A
1761492167.008975,o-ov.com,Iterative,192.41.162.30,TLD,REFERRAL to 2603:5:2180::5,647.3619937896729,,N/A
1761492167.0048816,caricsports.com,Iterative,192.41.162.30,TLD,REFERRAL to 108.162.192.247,652.1737575531006,,N/A
1761492167.007221,newstetic.com,Iterative,192.41.162.30,TLD,REFERRAL to 108.162.193.110,650.9439945220947,,N/A
1761492167.0128756,group14eng.com,Iterative,192.41.162.30,TLD,REFERRAL to 2603:5:2180::5,647.3863124847412,,N/A
1761492167.0113015,toaskfuture.com,Iterative,192.41.162.30,TLD,REFERRAL to 156.154.132.200,661.0636711120605,,N/A
1761492167.0083392,gusbi.com,Iterative,192.41.162.30,TLD,REFERRAL to 141.95.229.94,665.7657623291016,,N/A
1761492167.0136745,healthnews4you.com,Iterative,192.41.162.30,TLD,REFERRAL to 173.201.70.43,662.1453762054443,,N/A
1761492167.5289977,diamondknot.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,148.7877368927002,,N/A
1761492167.0062182,asadventure.com,Iterative,192.41.162.30,TLD,REFERRAL to 205.251.192.219,672.8911399841309,,N/A
1761492167.5748727,autofirenze.biz,Iterative,95.110.220.5,Authoritative,ANSWER: 89.46.109.17,155.18760681152344,955.9297561645508,N/A
1761492167.0054097,energybulbs.co.uk,Iterative,213.248.216.1,TLD,REFERRAL to ns0.lcn.com. (needs glue lookup),666.5003299713135,,N/A
1761492167.6794453,asadventure.com,Iterative,205.251.192.219,Authoritative,ANSWER: 143.204.55.60,477.4320125579834,1383.7580680847168,N/A
1761492167.0139873,mysearch-online.com,Iterative,192.41.162.30,TLD,ERROR: All nameservers failed to answer the query a.gtld-servers.net.\032nstld.verisign-grs.com.\0321761492119\0321800\032900\032604800\032900. IN A: Server Do53:127.0.0.53@53 answered FORMERR,640.1093006134033,1386.6877555847168,N/A
1761492166.9972632,niceinternetmoney.ru,Iterative,193.232.128.6,TLD,ERROR: All nameservers failed to answer the query a.dns.ripn.net.\032hostmaster.ripn.net.\0324066477\03286400\03214400\0322592000\0323600. IN A: Server Do53:127.0.0.53@53 answered FORMERR,711.1403942108154,1403.0718803405762,N/A
1761492167.009318,eugenbotnar.com,Iterative,192.41.162.30,TLD,ERROR: All nameservers failed to answer the query a.gtld-servers.net.\032nstld.verisign-grs.com.\0321761492119\0321800\032900\032604800\032900. IN A: Server Do53:127.0.0.53@53 answered FORMERR,649.6810913085938,1417.1605110168457,N/A
1761492167.012336,tuhafhaberler.com,Iterative,192.41.162.30,TLD,ERROR: All nameservers failed to answer the query a.gtld-servers.net.\032nstld.verisign-grs.com.\0321761492119\0321800\032900\032604800\032900. IN A: Server Do53:127.0.0.53@53 answered FORMERR,640.5386924743652,1401.0026454925537,N/A
1761492167.009881,monsterhomesecuritystore.com,Iterative,192.41.162.30,TLD,ERROR: All nameservers failed to answer the query a.gtld-servers.net.\032nstld.verisign-grs.com.\0321761492119\0321800\032900\032604800\032900. IN A: Server Do53:127.0.0.53@53 answered FORMERR,660.3021621704102,1393.23091506958,N/A
1761492167.656228,michiganbulb.com,Iterative,162.159.26.131,Authoritative,ANSWER: 208.27.142.168,516.6614055633545,1390.2873992919922,N/A
1761492167.007484,tottenhamhk.com,Iterative,192.41.162.30,TLD,ERROR: All nameservers failed to answer the query a.gtld-servers.net.\032nstld.verisign-grs.com.\0321761492119\0321800\032900\032604800\032900. IN A: Server Do53:127.0.0.53@53 answered FORMERR,641.456127166748,1387.5982761383057,N/A
1761492167.658261,newstetic.com,Iterative,108.162.193.110,Authoritative,ANSWER: 172.67.131.89,514.9497985839844,1384.8860263824463,N/A
1761492167.6574357,caricsports.com,Iterative,108.162.192.247,Authoritative,ANSWER: 172.67.216.98,516.016960144043,1410.003900527954,N/A
1761492167.6739304,toaskfuture.com,Iterative,156.154.132.200,Authoritative,ANSWER: 119.18.54.195,513.6125087738037,1412.4248027801514,N/A
1761492167.6780102,diamondknot.com,Iterative,192.41.162.30,TLD,REFERRAL to 2603:5:2161::d,583.3325386047363,,N/A
1761492167.7303228,simternet.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,536.8473529815674,,N/A
1761492167.6760483,healthnews4you.com,Iterative,173.201.70.43,Authoritative,ANSWER: 3.33.130.190,609.391450881958,1516.1423683166504,N/A
1761492167.6742127,gusbi.com,Iterative,141.95.229.94,Authoritative,ANSWER: 185.145.195.19,625.1678466796875,1532.06467628479,N/A
1761492168.15724,radioterminal.ru,Iterative,198.41.0.4,Root,REFERRAL to 193.232.128.6,154.998779296875,,N/A
1761492168.1684012,41latitude.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,158.55050086975098,,N/A
1761492168.1509676,energybulbs.co.uk,Iterative,195.110.124.234,Authoritative,ANSWER: 23.227.38.32,178.5590648651123,1563.3444786071777,N/A
1761492168.1691067,uahoy.net,Iterative,198.41.0.4,Root,REFERRAL to 192.55.83.30,174.32570457458496,,N/A
1761492168.1742039,ex-jw.org,Iterative,198.41.0.4,Root,REFERRAL to 199.249.112.1,176.09715461730957,,N/A
1761492168.1877515,gensee.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,165.49110412597656,,N/A
1761492168.172315,datepanchang.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,181.20360374450684,,N/A
1761492168.1736164,probigbets.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,181.60700798034668,,N/A
1761492168.1748087,somode.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,182.21020698547363,,N/A
1761492168.1678188,wrestlingfanssuck.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,191.04981422424316,,N/A
1761492168.1754143,astrumonline.ru,Iterative,198.41.0.4,Root,REFERRAL to 193.232.128.6,185.74762344360352,,N/A
1761492168.1759205,luckypuppygames.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,188.80009651184082,,N/A
1761492168.267292,simternet.com,Iterative,192.41.162.30,TLD,REFERRAL to 2603:5:2142::15,168.68925094604492,,N/A
1761492167.6519203,alenpuaca.com,Iterative,162.159.26.14,Authoritative,ANSWER: 67.205.28.253,785.72678565979,1661.5467071533203,N/A
1761492168.2858043,chuamatsua.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,153.14960479736328,,N/A
1761492168.2999585,amorefieldlife.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,157.57989883422852,,N/A
1761492168.3620076,ex-jw.org,Iterative,199.249.112.1,TLD,REFERRAL to ns10.wixdns.net. (needs glue lookup),96.25768661499023,,N/A
1761492168.3538122,datepanchang.com,Iterative,192.41.162.30,TLD,REFERRAL to 108.162.194.214,145.1876163482666,,N/A
1761492168.3590283,wrestlingfanssuck.com,Iterative,192.41.162.30,TLD,REFERRAL to 2a00:6d42:3:2096::f:1,152.30917930603027,,N/A
1761492168.3305163,door2games.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,191.53404235839844,,N/A
1761492168.3652194,luckypuppygames.com,Iterative,192.41.162.30,TLD,REFERRAL to 185.67.45.231,159.15966033935547,,N/A
1761492168.4853165,ex-jw.org,Iterative,216.239.36.100,Authoritative,ANSWER: 185.230.63.171,43.1056022644043,354.27045822143555,N/A
1761492168.3439791,41latitude.com,Iterative,192.41.162.30,TLD,REFERRAL to 156.154.132.200,185.24575233459473,,N/A
1761492168.3533533,gensee.com,Iterative,192.41.162.30,TLD,REFERRAL to 1.12.0.17,187.63327598571777,,N/A
1761492168.3224542,radioterminal.ru,Iterative,193.232.128.6,TLD,REFERRAL to 85.193.93.85,223.51336479187012,,N/A
1761492168.357205,somode.com,Iterative,192.41.162.30,TLD,ERROR: All nameservers failed to answer the query a.gtld-servers.net.\032nstld.verisign-grs.com.\0321761492119\0321800\032900\032604800\032900. IN A: Server Do53:127.0.0.53@53 answered FORMERR,163.56539726257324,373.60215187072754,N/A
1761492168.3553696,probigbets.com,Iterative,192.41.162.30,TLD,ERROR: All nameservers failed to answer the query a.gtld-servers.net.\032nstld.verisign-grs.com.\0321761492119\0321800\032900\032604800\032900. IN A: Server Do53:127.0.0.53@53 answered FORMERR,146.74615859985352,376.0263919830322,N/A
1761492168.3619106,uahoy.net,Iterative,192.55.83.30,TLD,ERROR: All nameservers failed to answer the query a.gtld-servers.net.\032nstld.verisign-grs.com.\0321761492119\0321800\032900\032604800\032900. IN A: Server Do53:127.0.0.53@53 answered FORMERR,165.59791564941406,381.30664825439453,N/A
1761492168.439384,chuamatsua.com,Iterative,192.41.162.30,TLD,REFERRAL to 108.162.194.195,152.20189094543457,,N/A
1761492168.439238,camcard.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,163.03420066833496,,N/A
1761492168.4577122,amorefieldlife.com,Iterative,192.41.162.30,TLD,REFERRAL to 162.159.24.80,182.6651096343994,,N/A
1761492168.5411108,gensee.com,Iterative,1.12.0.17,Authoritative,ANSWER: 211.150.89.25,101.61399841308594,455.0442695617676,N/A
1761492168.5919175,chuamatsua.com,Iterative,108.162.194.195,Authoritative,ERROR: No answer or referral received,62.87026405334473,369.10271644592285,N/A
1761492168.5252333,door2games.com,Iterative,192.41.162.30,TLD,REFERRAL to 2603:5:2162::17,147.9952335357666,,N/A
1761492168.5293393,41latitude.com,Iterative,156.154.132.200,Authoritative,ERROR: All nameservers failed to answer the query dns1.registrar-servers.com.\032hostmaster.registrar-servers.com.\0321610729906\03243200\0323600\032604800\0323601. IN A: Server Do53:127.0.0.53@53 answered FORMERR,69.07391548156738,508.15844535827637,N/A
1761492168.5301328,afresnohomeinspector.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,154.06060218811035,,N/A
1761492168.5484188,owlcreek.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,152.29368209838867,,N/A
1761492168.6407447,amorefieldlife.com,Iterative,162.159.24.80,Authoritative,ANSWER: 162.241.226.124,60.97888946533203,401.9627571105957,N/A
1761492168.5254886,luckypuppygames.com,Iterative,185.67.45.231,Authoritative,ANSWER: 172.233.219.49,182.94715881347656,532.5610637664795,N/A
1761492168.5497153,kh.ua,Iterative,198.41.0.4,Root,REFERRAL to 185.136.97.185,160.52627563476562,,N/A
1761492168.5503662,triggerfish.se,Iterative,198.41.0.4,Root,REFERRAL to 192.71.53.53,168.40171813964844,,N/A
1761492168.546148,radioterminal.ru,Iterative,85.193.93.85,Authoritative,ANSWER: 188.225.40.161,198.42147827148438,587.3937606811523,N/A
1761492168.6029606,camcard.com,Iterative,192.41.162.30,TLD,REFERRAL to 205.251.192.48,166.07928276062012,,N/A
1761492168.7103412,kh.ua,Iterative,185.136.97.185,TLD,REFERRAL to 194.58.197.4,75.47998428344727,,N/A
1761492168.6430607,pieceinch.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,154.96182441711426,,N/A
1761492168.6550164,australiatradenow.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,153.47599983215332,,N/A
1761492168.769187,camcard.com,Iterative,205.251.192.48,Authoritative,ANSWER: 184.169.209.203,41.06926918029785,371.0768222808838,N/A
1761492168.6799173,gamemob.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,145.9639072418213,,N/A
1761492168.7010229,owlcreek.com,Iterative,192.41.162.30,TLD,REFERRAL to 162.159.26.131,143.0795192718506,,N/A
1761492168.702024,ditrblog.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,148.47373962402344,,N/A
1761492168.7088182,alchemedialtd.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,157.66668319702148,,N/A
1761492168.7188978,triggerfish.se,Iterative,192.71.53.53,TLD,REFERRAL to 84.246.134.190,157.02199935913086,,N/A
1761492168.7448401,auqzzx.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,144.24824714660645,,N/A
1761492168.8443024,owlcreek.com,Iterative,162.159.26.131,Authoritative,ANSWER: 205.178.189.129,46.74577713012695,342.7271842956543,N/A
1761492168.499322,datepanchang.com,Iterative,108.162.194.214,Authoritative,ANSWER: 13.75.66.141,397.43494987487793,724.52712059021,N/A
1761492168.78598,kh.ua,Iterative,194.58.197.4,Authoritative,ANSWER: 195.69.185.211,151.11780166625977,387.42780685424805,N/A
1761492168.7982855,pieceinch.com,Iterative,192.41.162.30,TLD,REFERRAL to 108.162.194.39,148.08320999145508,,N/A
1761492168.810468,hornil.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,145.40839195251465,,N/A
1761492168.8087025,australiatradenow.com,Iterative,192.41.162.30,TLD,REFERRAL to 205.251.192.250,155.9605598449707,,N/A
1761492168.8263564,gamemob.com,Iterative,192.41.162.30,TLD,REFERRAL to 2603:5:2140::1,143.95594596862793,,N/A
1761492166.9832656,progettogiovani.pd.it,Iterative,194.0.16.215,TLD,ERROR: The DNS operation timed out.,,2208.029270172119,N/A
1761492166.984563,pictures-thailand.com,Iterative,192.41.162.30,TLD,ERROR: The DNS operation timed out.,,2226.8199920654297,N/A
1761492166.9869668,sdccdonline.net,Iterative,192.55.83.30,TLD,ERROR: The DNS operation timed out.,,2226.381301879883,N/A
1761492166.9873364,aqvr.com,Iterative,192.41.162.30,TLD,ERROR: The DNS operation timed out.,,2212.8965854644775,N/A
1761492166.9876084,advertos.ru,Iterative,193.232.128.6,TLD,ERROR: The DNS operation timed out.,,2199.1336345672607,N/A
1761492166.9870832,dj-producer-j-mbargo.com,Iterative,192.41.162.30,TLD,ERROR: The DNS operation timed out.,,2223.8504886627197,N/A
1761492166.9920166,blueridgelife.com,Iterative,192.41.162.30,TLD,ERROR: The DNS operation timed out.,,2206.0556411743164,N/A
1761492166.992244,house-sg.com,Iterative,192.41.162.30,TLD,ERROR: The DNS operation timed out.,,2206.047296524048,N/A
1761492166.9911692,globalpoliticalspectrum.com,Iterative,192.41.162.30,TLD,ERROR: The DNS operation timed out.,,2211.2178802490234,N/A
1761492166.9931169,b-matrix.com,Iterative,192.41.162.30,TLD,ERROR: The DNS operation timed out.,,2207.8657150268555,N/A
1761492166.9917316,daehepharma.com,Iterative,192.41.162.30,TLD,ERROR: The DNS operation timed out.,,2208.000898361206,N/A
1761492168.3613198,astrumonline.ru,Iterative,193.232.128.6,TLD,REFERRAL to opr-ns2.astrumnival.com. (needs glue lookup),220.47114372253418,,N/A
1761492168.9648569,australiatradenow.com,Iterative,205.251.192.250,Authoritative,ANSWER: 52.77.97.73,64.09859657287598,374.0222454071045,N/A
